Name,"Flour, white, all purpose, per lb. (453.6 gm)","Rice, white, long grain, uncooked, per lb. (453.6 gm)","Spaghetti and macaroni, per lb. (453.6 gm)","Bread, white, pan, per lb. (453.6 gm)","Bread, French, per lb. (453.6 gm)","Bread, whole wheat, pan, per lb. (453.6 gm)","Cookies, chocolate chip, per lb. (453.6 gm)","Crackers, soda, salted, per lb. (453.6 gm)","Ground chuck, 100% beef, per lb. (453.6 gm)","Ground beef, 100% beef, per lb. (453.6 gm)","Ground beef, lean and extra lean, per lb. (453.6 gm)","Chuck roast, USDA Choice, bone-in, per lb. (453.6 gm)","Chuck roast, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)","Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)","Round roast, USDA Choice, boneless, per lb. (453.6 gm)","Round roast, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)","Rib roast, USDA Choice, bone-in, per lb. (453.6 gm)","Steak, T-Bone, USDA Choice, bone-in, per lb. (453.6 gm)","Steak, rib eye, USDA Choice, boneless, per lb. (453.6 gm)","Short ribs, any primal source, bone-in, per lb. (453.6 gm)","Beef for stew, boneless, per lb. (453.6 gm)","Steak, round, USDA Choice, boneless, per lb. (453.6 gm)","Steak, round, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)","Steak, sirloin, USDA Choice, bone-in, per lb. (453.6 gm)","Steak, sirloin, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)","Steak, sirloin, USDA Choice, boneless, per lb. (453.6 gm)","Bacon, sliced, per lb. (453.6 gm)","Chops, center cut, bone-in, per lb. (453.6 gm)","Chops, boneless, per lb. (453.6 gm)","Ham, rump or shank half, bone-in, smoked,per lb. (453.6 gm)","Ham, boneless, excluding canned, per lb. (453.6 gm)","Ham, canned, 3 or 5 lbs, per lb. (453.6 gm)","Shoulder picnic, bone-in, smoked, per lb. (453.6 gm)","Sausage, fresh, loose, per lb. (453.6 gm)","Frankfurters, all meat or all beef, per lb. (453.6 gm)","Bologna, all beef or mixed, per lb. (453.6 gm)","Lamb and mutton, bone-in, per lb. (453.6 gm)","Chicken, fresh, whole, per lb. (453.6 gm)","Chicken breast, bone-in, per lb. (453.6 gm)","Chicken legs, bone-in, per lb. (453.6 gm)","Turkey, frozen, whole, per lb. (453.6 gm)","Tuna, light, chunk, per lb. (453.6 gm)","Eggs, grade A, large, per doz.","Eggs, grade AA, large, per doz.","Milk, fresh, whole, fortified, per 1/2 gal. (1.9 lit)","Milk, fresh, whole, fortified, per gal. (3.8 lit)","Milk, fresh, low fat, per 1/2 gal. (1.9 lit)","Milk, fresh, low fat, per gal. (3.8 lit)","Butter, salted, grade AA, stick, per lb. (453.6 gm)","Yogurt, natural, fruit flavored, per 8 oz. (226.8 gm)","American processed cheese, per lb. (453.6 gm)","Cheddar cheese, natural, per lb. (453.6 gm)","Ice cream, prepackaged, bulk, regular, per 1/2 gal. (1.9 lit)","Apples, Red Delicious, per lb. (453.6 gm)","Bananas, per lb. (453.6 gm)","Oranges, Navel, per lb. (453.6 gm)","Oranges, Valencia, per lb. (453.6 gm)","Grapefruit, per lb. (453.6 gm)","Lemons, per lb. (453.6 gm)","Pears, Anjou, per lb. (453.6 gm)","Peaches, per lb. (453.6 gm)","Strawberries, dry pint, per 12 oz. (340.2 gm)","Grapes, Thompson Seedless, per lb. (453.6 gm)","Cherries, per lb. (453.6 gm)","Potatoes, white, per lb. (453.6 gm)","Lettuce, iceberg, per lb. (453.6 gm)","Tomatoes, field grown, per lb. (453.6 gm)","Cabbage, per lb. (453.6 gm)","Celery, per lb. (453.6 gm)","Carrots, short trimmed and topped, per lb. (453.6 gm)","Onions, dry yellow, per lb. (453.6 gm)","Peppers, sweet, per lb. (453.6 gm)","Cucumbers, per lb. (453.6 gm)","Broccoli, per lb. (453.6 gm)","Orange juice, frozen concentrate, 12 oz. can, per 16 oz. (473.2 ml)","Apple Sauce, any variety, all sizes, per lb. (453.6 gm)","Peaches, any variety, all sizes, per lb. (453.6 gm)","Potatoes, frozen, French fried, per lb. (453.6 gm)","Corn, canned, any style, all sizes, per lb. (453.6 gm)","Tomatoes, canned, any type, all sizes,  per lb. (453.6 gm)","Beans, dried, any type, all sizes, per lb. (453.6 gm)","Sugar, white, all sizes, per lb. (453.6 gm)","Sugar, white, 33-80 oz. pkg, per lb. (453.6 gm)","Margarine, stick, per lb. (453.6 gm)","Margarine, soft, tubs, per lb. (453.6 gm)","Shortening, vegetable oil blends, per lb. (453.6 gm)","Peanut butter, creamy, all sizes, per lb. (453.6 gm)","Cola, nondiet, cans, 72 oz. 6 pk., per 16 oz. (473.2 ml)","Cola, nondiet, per 2 liters (67.6 oz)","Coffee, 100%, ground roast, all sizes, per lb. (453.6 gm)","Coffee, instant, plain, regular, all sizes, per lb. (453.6 gm)","Potato chips, per 16 oz.","Malt beverages, all types, all sizes, any origin, per 16 oz. (473.2 ml)","Vodka, all types, all sizes, any origin, per 1 liter (33.8 oz)","Wine, red and white table, all sizes, any origin, per 1 liter (33.8 oz)",Fuel oil #2 per gallon (3.785 liters),Utility (piped) gas - 40 therms,Electricity per KWH,Utility (piped) gas - 100 therms,Utility (piped) gas per therm,Electricity per 500 KWH,"Gasoline, leaded regular (cost per gallon/3.8 liters)","Gasoline, unleaded regular, per gallon/3.785 liters","Gasoline, unleaded midgrade, per gallon/3.785 liters","Gasoline, unleaded premium, per gallon/3.785 liters","Automotive diesel fuel, per gallon/3.785 liters","Gasoline, all types, per gallon/3.785 liters","All uncooked ground beef, per lb. (453.6 gm)","All Uncooked Beef Roasts, per lb. (453.6 gm)","All Uncooked Beef Steaks, per lb. (453.6 gm)","All Uncooked Other Beef (Excluding Veal), per lb. (453.6 gm)","All Ham (Excluding Canned Ham and Luncheon Slices), per lb. (453.6 gm)","All Pork Chops, per lb. (453.6 gm)","All Other Pork (Excluding Canned Ham and Luncheon Slices), per lb. (453.6 gm)","Chicken breast, boneless, per lb. (453.6 gm)","Lettuce, romaine, per lb. (453.6 gm)"
"Aug
2003",0.329,0.454,0.897,0.996,,1.35,2.871,,2.22,2.006,2.674,,2.899,3.019,3.231,3.249,,,,,2.99,3.641,3.532,,4.613,5.956,3.229,3.036,3.756,,3.061,,,,,2.583,,1.023,,1.242,1.162,1.842,1.277,,,2.666,,,2.747,,3.815,3.845,3.976,1.016,0.514,,0.543,0.875,1.46,,1.346,1.84,1.626,,0.464,0.709,1.513,,,,,,,1.093,1.882,,,0.987,,,0.754,0.435,0.429,1.078,1.005,1.143,1.962,,1.066,2.921,12.14,3.539,1.024,,6.089,1.283,44.019,0.098,97.179,0.969,50.497,,1.628,1.721,1.808,1.619,1.671,2.434,3.426,4.744,2.689,2.201,3.022,1.965,,
"Sep
2003",0.317,0.461,0.87,0.994,,1.372,2.856,,2.286,2.022,2.729,,2.894,2.898,3.229,3.302,,,,3.696,3.04,3.74,3.627,,5.018,5.946,3.219,3.088,3.844,,3.091,,,,,2.194,,1.022,,1.254,1.167,1.787,1.257,,,2.904,,,2.856,,3.803,3.9,3.892,1.023,0.494,,0.594,0.858,1.371,,1.444,1.986,1.597,,0.444,0.898,1.438,,,,,,,1.303,1.896,,,1.03,,,0.757,0.426,0.414,1.002,1.031,1.137,1.886,,1.023,2.919,12.169,3.508,0.999,,6.894,1.284,44.207,0.098,97.601,0.974,50.563,,1.728,1.821,1.911,1.608,1.771,2.465,3.413,4.876,2.71,2.241,3.116,1.977,,
"Oct
2003",0.288,0.463,0.862,0.969,,1.362,2.954,,2.35,2.01,2.768,,2.843,3.222,3.516,3.342,,,,3.796,3.103,3.864,3.667,,5.294,6.14,3.161,3.08,3.836,,3.085,,,,,2.376,,1.022,,1.325,1.112,1.784,1.33,,,2.905,,,2.882,,3.714,4.016,3.878,0.936,0.49,1.141,0.598,0.824,1.393,,,2.246,1.877,,0.441,0.858,1.436,,,,,,,1.358,1.975,,,1.033,,,0.772,0.425,0.421,1.061,1.017,1.13,1.903,,1.056,2.825,,3.425,1.032,,6.179,1.297,43.936,0.093,96.771,0.966,49.738,,1.603,1.693,1.789,1.587,1.646,2.494,3.59,5.067,2.835,2.206,3.177,1.951,,
"Nov
2003",0.285,0.49,0.928,0.953,,,2.721,,2.491,2.256,2.904,,3.245,3.453,3.858,3.86,,,,3.877,3.523,4.279,3.914,,5.476,7.083,3.228,3.011,3.718,,3.058,,,,,2.548,,1.068,,1.275,1.006,1.746,1.448,,,2.937,,,2.766,,3.905,4.085,3.858,0.97,0.498,0.971,,0.718,1.308,,,2.41,2.248,,0.438,0.927,1.48,,,,,,,1.312,1.905,,,0.961,,,0.767,0.411,0.405,1.002,0.979,1.111,1.884,,0.976,2.779,,3.493,1.019,,6.574,1.331,44.055,0.09,97.893,0.978,48.988,,1.535,1.63,1.724,1.594,1.578,2.66,3.979,5.506,3.01,2.185,3.129,2.019,,
"Dec
2003",0.287,0.482,0.92,0.954,,,2.712,,2.621,2.232,2.932,,3.394,3.359,3.855,3.946,,,,3.914,3.595,4.271,4.001,,5.692,6.925,3.182,2.907,3.716,,2.893,,,,,2.524,,1.05,,1.274,1.054,1.826,1.559,,,2.947,,,2.804,,3.843,4.067,3.898,0.957,0.504,0.862,,0.676,1.264,,,,,,0.439,1.255,1.533,,,,,,,1.356,1.834,,,0.999,,,0.768,0.422,0.418,1.025,0.982,1.116,1.891,,1.076,2.875,,3.583,1.063,,6.393,1.36,44.586,0.09,99.146,0.991,49.004,,1.494,1.591,1.686,1.593,1.538,2.708,3.994,5.573,3.05,2.113,3.069,2.061,,
"Jan
2004",0.307,0.482,0.921,0.946,,,2.75,,2.585,2.26,2.906,,3.215,3.378,3.637,3.847,,,,3.858,3.427,4.038,3.919,,5.535,6.343,3.157,3.008,3.818,,2.86,,,,,2.638,,1.062,,1.283,1.084,1.824,1.573,,,2.879,,,2.847,,3.813,4.046,3.692,1.019,0.512,0.793,,0.651,1.166,,,2.481,1.856,,0.457,0.876,1.472,,,,,,,1.319,1.957,,,0.986,,,0.769,0.429,0.426,1.039,0.998,1.104,1.845,,1.087,2.892,,3.428,1.023,,6.737,1.508,46.048,0.091,102.739,1.029,49.159,,1.592,1.688,1.779,1.655,1.635,2.702,3.878,5.319,2.985,2.073,3.11,2.111,,
"Feb
2004",0.302,0.487,0.919,0.943,,,2.699,,2.558,2.25,2.892,,3.252,3.334,3.752,3.809,,,,3.804,3.335,4.172,3.912,,5.356,6.337,3.189,3.037,3.819,,2.899,,,,,2.647,,1.06,,1.305,1.094,1.782,1.583,,,2.814,,,2.787,,3.937,3.973,3.808,1.05,0.504,0.725,,0.67,1.167,,,2.332,1.615,,0.446,0.805,1.51,,,,,,,1.216,1.873,,,0.976,,,0.769,0.426,0.422,1.105,1.019,1.116,1.859,,1.049,2.856,,3.584,1.076,,6.275,1.558,45.774,0.091,102.117,1.021,49.412,,1.672,1.771,1.858,1.705,1.715,2.692,3.896,5.326,2.921,2.047,3.123,2.04,,
"Mar
2004",0.3,0.504,0.92,0.947,,1.279,2.685,,2.473,2.196,2.86,,3,3.177,3.719,3.661,,,,3.52,3.323,4.022,3.791,,5.48,6.414,3.129,3.056,3.817,,2.951,,,,,2.647,,1.1,,1.299,1.134,1.715,1.625,,,2.786,,,3.466,,3.895,4.079,3.648,1.05,0.5,0.73,,0.67,1.14,,,2.124,1.581,,0.459,0.813,1.529,,,,,,,1.125,1.829,,,0.969,,,0.77,0.426,0.422,1.04,1.079,1.133,1.868,,1.075,2.932,,3.435,1.042,,6.583,1.541,44.64,0.091,99.397,0.992,49.166,,1.766,1.864,1.949,1.75,1.809,2.65,3.743,5.271,2.868,2.078,3.149,2.115,,
"Apr
2004",0.283,0.503,0.918,0.974,,1.341,2.633,,2.486,2.089,2.901,,3.013,3.229,3.672,3.69,,,,3.397,3.41,4.055,3.847,,5.44,6.614,3.196,3.047,3.789,,2.945,,,,,2.69,,1.12,,1.268,1.084,1.672,1.562,,,2.906,,,3.353,,3.848,4.134,3.815,1.04,0.505,0.744,,0.694,1.148,,,1.661,2.113,,0.461,0.801,1.519,,,,,,,1.022,1.861,,,0.981,,,0.772,0.427,0.425,1.126,1.018,1.134,1.81,,1.061,2.908,,3.377,1.093,,6.284,1.519,44.769,0.091,99.885,0.998,49.353,,1.833,1.931,2.012,1.823,1.875,2.646,3.711,5.366,2.875,2.044,3.113,2.072,,
"May
2004",0.297,0.528,0.961,0.96,,,2.598,,2.522,2.125,2.88,,3.091,3.216,3.647,3.679,,,,3.413,3.296,4.165,3.827,,5.848,6.96,3.33,3.045,3.903,,3,,,,,2.602,,1.039,,1.378,1.09,1.707,1.372,,,3.374,,,3.758,,4.052,4.406,3.744,1.065,0.491,0.77,,0.766,1.172,,,1.672,2.599,,0.435,0.71,1.51,,,,,,,1.107,1.818,,,1.032,,,0.741,0.425,0.418,1.071,1.092,1.226,1.833,,1.143,2.831,,3.359,1.045,,6.763,1.533,45.376,0.093,100.546,1.006,49.646,,2.009,2.103,2.186,1.896,2.05,2.641,3.74,5.455,2.844,2.048,3.159,2.069,,
"Jun
2004",0.312,0.538,0.969,0.979,,,2.635,,2.485,2.078,2.946,,3.043,3.329,3.759,3.653,,,,3.272,3.215,4.115,3.804,,5.97,7.376,3.42,3.167,4.066,,2.994,,,,,2.619,,1.06,,1.316,1.117,1.656,1.311,,,3.574,,,3.937,,4.09,4.55,3.877,1.076,0.498,0.878,,0.823,1.178,,1.567,1.847,1.945,,0.462,0.751,1.331,,,,,,,1.06,1.912,,,0.956,,,0.747,0.425,0.416,0.966,1.087,1.231,1.781,,1.127,2.75,,3.446,1.08,,7.338,1.537,47.169,0.099,104.637,1.047,51.063,,2.041,2.135,2.225,1.864,2.083,2.658,3.797,5.575,2.849,2.034,3.308,2.125,,
"Jul
2004",0.324,0.56,0.97,0.985,,,2.652,,2.462,2.095,2.911,,3.095,3.264,3.759,3.749,,,,3.215,3.228,4.17,3.72,,6.275,7.352,3.47,3.289,4.093,,3.008,,,,,2.605,,1.077,,1.333,1.129,1.71,1.253,,,3.479,,,3.753,,4.077,4.559,4.026,1.099,0.51,,,0.87,1.247,,1.348,1.629,1.682,,0.471,0.737,1.253,,,,,,,1.069,1.878,,,1.014,,,0.781,0.429,0.421,0.914,1.116,1.237,1.802,,1.106,2.878,,3.46,1.042,,6.763,1.536,47.608,0.099,105.872,1.058,51.388,,1.939,2.036,2.13,1.854,1.982,2.653,3.844,5.562,2.819,2.059,3.371,2.11,,
"Aug
2004",0.324,0.556,0.966,0.996,,,2.571,,2.537,2.13,2.938,,3.076,3.34,3.693,3.688,,,,3.131,3.36,4.108,3.853,,5.741,6.873,3.622,3.155,4.021,,3.078,,,,,2.608,,1.092,,1.351,1.142,1.63,1.277,,,3.297,,,3.613,,4.113,4.495,4.051,1.104,0.507,,0.672,0.912,1.418,,1.281,1.817,1.501,,0.464,0.808,1.312,,,,,,,1.067,1.873,,,0.987,,,0.778,0.426,0.417,0.96,1.076,1.23,1.78,,1.094,2.878,,3.455,1.08,,7.49,1.607,47.962,0.1,106.595,1.063,51.519,,1.898,1.995,2.091,1.932,1.941,2.693,3.772,5.456,2.832,2.09,3.291,2.13,,
"Sep
2004",0.307,0.565,0.974,0.985,,,2.606,,2.512,2.121,2.995,,3.115,3.263,3.84,3.722,,,,3.14,3.404,4.103,3.863,,5.419,6.858,3.589,3.226,4.043,,3.16,,,,,2.594,,1.078,,1.368,1.088,1.695,1.145,,,3.149,,,3.624,,4.03,4.459,3.968,1.085,0.488,1.142,0.709,0.895,1.47,,1.492,1.843,1.605,,0.446,0.771,1.321,,,,,,,1.208,1.815,,,0.981,,,0.766,0.426,0.415,0.968,1.127,1.246,1.824,,1.15,2.874,,3.244,1.068,,6.864,1.671,46.817,0.099,103.807,1.034,51.343,,1.891,1.986,2.082,1.99,1.934,2.698,3.78,5.329,2.822,2.16,3.349,2.13,,
"Oct
2004",0.299,0.569,0.934,0.972,,1.372,2.704,,2.484,2.21,2.97,,3.197,3.272,3.77,3.635,,,,,3.262,4.145,3.869,,5.179,6.139,3.606,3.011,3.905,,3.312,,,,,2.476,,1.078,,1.398,1.123,1.732,1.089,,,3.161,,,3.668,,4.032,4.311,3.79,0.992,0.485,,,0.976,1.38,,,2.6,2.346,,0.45,0.83,1.715,,,,,,,1.399,1.933,,,0.965,,,0.774,0.426,0.416,0.877,1.14,1.281,1.881,,1.134,2.84,,3.395,1.081,,7.534,1.882,47.252,0.094,104.881,1.044,50.27,,2.029,2.129,2.215,2.207,2.072,2.702,3.792,5.246,2.789,2.281,3.191,2.111,,
"Nov
2004",0.291,0.572,0.958,0.976,,1.329,2.578,,2.461,2.216,2.972,,3.21,3.296,3.836,3.822,,,,,3.307,4.253,3.856,,5.209,6.114,3.438,3.005,3.816,,3.2,,,,,2.48,,1.039,,1.302,0.996,1.734,1.085,,,3.219,,,3.605,,3.988,4.164,3.777,0.985,0.469,1.08,,0.951,1.173,,,3.185,2.768,,0.443,0.849,2.337,,,,,,,1.335,1.922,,,0.953,,,0.775,0.422,0.404,0.94,1.109,1.295,1.718,,1.051,2.778,,3.308,1.078,,6.816,1.958,50.969,0.092,114.563,1.145,49.94,,2.01,2.109,2.203,2.245,2.053,2.72,3.832,5.235,2.81,2.199,3.167,2.036,,
"Dec
2004",0.285,0.572,0.948,0.97,,1.303,2.632,,2.465,2.14,2.987,,3.127,3.368,3.853,3.947,,,,,3.268,4.261,3.908,,5.105,6.085,3.369,2.885,3.736,,3.249,,,,,2.543,,1.03,,1.368,1.003,1.778,1.199,,,3.233,,,3.463,,3.937,4.099,3.849,0.95,0.474,0.865,,0.95,1.159,1.168,,3.602,3.093,,0.449,0.823,2.467,,,,,,,1.414,1.961,,,0.933,,,0.767,0.43,0.417,0.91,1.132,1.287,1.756,,1.098,2.776,,3.35,1.078,,7.61,1.895,51.358,0.092,115.612,1.154,49.927,,1.882,1.984,2.08,2.129,1.926,2.705,3.84,5.184,2.746,2.229,3.106,2.072,,
"Jan
2005",0.325,0.597,0.945,0.997,,1.36,2.677,,2.478,2.191,2.991,,3.113,3.254,3.894,3.974,,,,,3.306,4.241,3.987,,5.251,6.064,3.367,2.975,3.937,,3.222,,,,,2.549,,1.026,,1.293,1.058,1.836,1.211,,,3.304,,,3.513,,3.876,4.21,3.873,0.966,0.485,0.838,,0.975,1.143,1.144,,3.234,2.706,,0.458,0.817,1.66,,,,,,,1.235,1.872,,,0.959,,,0.786,0.437,0.423,0.947,1.114,1.297,1.764,,1.083,3.049,,3.256,1.074,,7.206,1.859,50.932,0.094,114.508,1.142,50.847,,1.823,1.921,2.017,2.058,1.866,2.712,3.784,5.168,2.775,2.242,3.215,2.146,,
"Feb
2005",0.326,0.575,0.938,0.982,,1.37,2.744,,2.531,2.229,3.033,,3.211,3.425,4.056,4.011,,,,,3.386,4.401,4.045,,5.209,5.993,3.395,2.952,3.905,,3.291,,,,,2.476,,1.038,,1.347,1.063,1.806,1.284,,,3.176,,,3.525,,3.873,4.382,3.79,0.974,0.502,0.802,,0.986,1.334,1.101,1.757,2.346,1.883,,0.448,0.73,1.428,,,,,,,1.346,1.835,,,0.901,,,0.803,0.435,0.423,0.965,1.079,1.3,1.743,,1.093,2.94,,3.315,1.083,,7.812,1.962,49.626,0.094,111.296,1.111,50.853,,1.918,2.015,2.105,2.116,1.96,2.754,3.908,5.258,2.856,2.253,3.18,2.133,,
"Mar
2005",0.326,0.57,0.959,1.002,,1.393,2.759,,2.519,2.218,3.057,,3.405,3.519,4.081,3.812,,,,,3.449,4.267,4.131,,5.197,6.36,3.355,3.034,3.897,,3.272,,,,,2.408,,1.061,,1.291,1.061,1.789,1.132,,,3.226,,,3.456,,3.843,4.354,3.654,0.92,0.507,0.783,,0.959,1.307,1.102,1.774,1.877,1.514,,0.44,0.829,1.548,,,,,,,1.318,1.846,,,,,,0.806,0.433,0.421,0.866,1.052,1.269,1.769,,1.09,3.009,,3.224,1.096,,7.166,2.078,49.038,0.094,109.849,1.096,51.146,,2.065,2.16,2.251,2.308,2.107,2.759,3.951,5.292,2.809,2.273,3.2,2.068,,
"Apr
2005",0.322,0.584,0.958,1.004,,1.35,2.662,,2.504,2.309,3.055,,3.195,3.252,3.904,3.928,,,,,3.321,4.177,4.069,,5.722,6.513,3.331,3.046,3.808,,3.378,,,,,2.487,,1.07,,1.322,1.058,1.889,1.164,,,3.225,,,3.404,,3.84,4.449,3.772,0.869,0.503,0.816,,0.983,1.35,1.156,,1.526,1.869,,0.45,1.004,1.71,,,,,,,1.489,1.918,,,,,,0.816,0.436,0.426,0.969,1.078,1.277,1.753,,1.124,3.24,,3.456,1.086,,7.858,2.12,51.533,0.095,116.118,1.158,51.263,,2.283,2.382,2.468,2.426,2.325,2.775,3.799,5.39,2.79,2.35,3.209,2.123,,
"May
2005",0.329,0.552,0.903,1.086,,1.359,2.537,,2.572,2.363,2.974,,3.342,3.297,3.837,3.953,,,,,3.314,4.113,4.146,,5.374,6.739,3.56,3.406,3.599,,3.231,,,,,2.386,,1.052,,1.299,1.069,1.932,1.185,,,3.207,,,3.409,,3.776,4.414,3.948,0.915,0.497,0.899,,1.039,1.405,1.183,,1.727,2.506,,0.452,0.926,1.911,,,,,,,1.299,1.84,,,,,,0.795,0.427,0.413,0.95,0.973,,1.678,,1.133,3.329,,3.377,1.086,,7.188,2.036,51.585,0.097,115.379,1.152,51.979,,2.216,2.31,2.403,2.349,2.257,2.752,3.809,5.398,2.856,2.335,3.232,2.168,,
"Jun
2005",0.337,0.547,0.869,1.09,,1.353,2.699,,2.542,2.338,2.964,,3.234,3.295,3.807,3.879,,,,,3.328,4.149,4.145,,5.424,6.351,3.457,3.454,3.814,,3.053,,,,,2.408,,1.075,,1.357,1.08,,1.139,,,3.122,,,3.107,,3.829,4.44,3.619,0.974,0.493,1.012,,1.147,1.455,1.057,1.601,1.763,1.894,,0.455,0.895,1.655,,,,,,,1.307,1.809,,,,,,0.811,0.428,0.411,0.837,0.985,,1.619,,1.127,3.416,,3.519,1.088,,8.378,2.059,50.467,0.104,112.68,1.124,53.651,,2.176,2.27,2.365,2.373,2.218,2.735,3.783,5.272,2.836,2.301,3.306,2.168,,
"Jul
2005",0.34,0.553,0.84,1.067,,1.375,2.632,,2.541,2.299,2.937,,3.138,3.259,3.682,3.9,,,,,3.35,3.901,3.989,,5.364,5.889,3.478,3.437,3.757,,3.06,,,,,2.412,,1.067,,1.311,1.068,,1.165,,,3.09,,,3.14,,3.895,4.377,3.773,0.965,0.494,,0.912,1.203,1.481,1.116,1.364,1.808,1.929,,0.477,0.885,1.607,,,,,,,1.442,1.834,,,,,,0.799,0.424,0.406,0.837,0.972,,1.685,,1.142,3.334,,3.364,1.077,,7.178,2.173,52.195,0.105,116.995,1.168,53.924,,2.316,2.409,2.502,2.482,2.357,2.719,3.67,5.059,2.795,2.323,3.271,2.079,,
"Aug
2005",0.341,0.532,0.902,1.06,,1.406,2.558,,2.502,2.422,2.911,,3.029,3.134,3.629,3.755,,,,,3.302,3.995,3.813,,5.214,5.807,3.442,3.428,3.767,,3.02,,,,,2.378,,1.042,,1.315,1.063,,1.166,,,3.136,,,3.206,,3.926,4.384,3.796,0.977,0.487,,0.892,1.202,1.537,,1.454,1.807,1.701,,0.491,0.855,1.416,,,,,,,1.32,1.852,,,,,,0.802,0.432,0.416,0.873,1.007,,1.712,,1.081,3.482,,3.363,1.083,,8.543,2.276,53.003,0.105,119.004,1.189,54.11,,2.506,2.601,2.701,2.615,2.548,2.715,3.619,4.987,2.742,2.304,3.28,2.08,,
"Sep
2005",0.329,0.544,0.86,1.052,,1.407,2.621,,2.535,2.377,2.938,,3.096,3.159,3.439,3.829,,,,,3.282,3.801,3.889,,5.152,5.953,3.404,3.355,3.766,,3.084,,,,,2.328,,1.056,,1.35,1.121,,1.279,,,3.133,,,3.321,,3.948,4.321,3.784,0.967,0.485,1.363,0.88,1.208,1.485,,1.553,2.146,1.662,,0.482,0.848,1.429,,,,,,,1.352,1.782,,,,,,0.8,0.437,0.418,0.87,0.997,,1.708,,1.132,3.376,,3.302,1.081,,7.271,2.593,58.394,0.106,132.236,1.324,54.324,,2.927,3.017,3.13,2.944,2.969,2.731,3.6,4.9,2.714,2.358,3.254,2.121,,
"Oct
2005",0.311,0.541,0.893,1.043,,1.279,2.652,,2.564,2.206,2.949,,3.017,3.189,3.4,3.663,,,,,3.292,4.056,3.915,,4.767,5.937,3.327,3.3,3.74,,3.12,,,,,2.323,,1.062,,1.336,1.137,,1.264,,,3.171,,,3.186,,3.903,4.385,3.705,0.94,0.491,1.388,0.904,,1.465,,,2.188,2.022,,0.505,0.926,1.547,,,,,1.927,,1.196,1.806,,,,,,0.808,0.442,0.424,0.862,0.997,,1.686,,1.084,3.447,,3.367,1.092,,8.575,2.626,65.958,0.102,150.88,1.512,54.06,,2.785,2.883,3.001,3.193,2.83,2.726,3.535,4.989,2.708,2.368,3.212,2.058,,
"Nov
2005",0.298,0.53,0.847,1.055,,1.302,2.67,,2.568,2.302,2.949,,3.177,3.243,3.66,3.89,,,,,3.277,3.935,3.924,,4.917,5.739,3.262,3.332,3.653,,3.113,,,,,2.3,,1.059,,1.373,1.023,,1.279,,,3.211,,,3.13,,3.945,4.429,3.514,0.955,0.48,1.172,,1.183,1.459,1.171,,2.244,2.497,,0.499,0.873,1.574,,,,,,,1.288,1.784,,,,,,0.803,0.445,0.43,0.833,1.057,,1.666,,1.113,3.293,,3.412,1.102,,7.6,2.458,67.259,0.102,154.727,1.548,54.843,,2.343,2.434,2.56,2.794,2.387,2.729,3.684,4.934,2.714,2.32,3.222,2.007,,
"Dec
2005",0.303,0.524,0.87,1.046,,1.287,2.832,,2.606,2.303,2.908,,3.217,3.374,3.7,3.881,,,,,3.318,4.115,3.904,,4.781,5.934,3.327,3.279,3.635,,3.086,,,,,2.375,,1.061,,1.326,1.066,,1.35,,,3.241,,,2.98,,3.915,4.433,3.691,0.971,0.482,0.885,,1.095,1.509,0.998,,2.666,2.757,,0.498,0.854,1.848,,,,,,,1.229,1.78,,,,,,0.795,0.449,0.429,0.838,0.908,,1.704,,1.108,3.235,,3.459,1.086,,8.443,2.407,65.073,0.102,149.705,1.498,54.672,,2.186,2.285,2.393,2.582,2.23,2.732,3.734,5.026,2.728,2.274,3.179,2.073,,
"Jan
2006",0.328,0.532,0.837,1.046,,1.34,2.764,,2.607,2.277,2.963,,3.274,3.17,3.606,3.958,,,,,3.321,4.089,3.961,,5.031,5.969,3.364,3.15,3.726,2.002,3.024,,,,,2.323,,1.062,,1.295,1.069,,1.449,,,3.197,,,3.13,,3.938,4.443,3.703,0.963,0.49,0.837,,1.081,1.435,1.009,,2.411,2.59,,0.504,0.874,2.162,,,,,,,1.355,1.853,,,,,,0.794,0.461,0.447,0.889,1.014,,1.721,,1.132,3.232,,3.426,1.106,,7.613,2.418,66.402,0.108,152.755,1.531,57.223,,2.315,2.413,2.521,2.615,2.359,2.742,3.681,5.06,2.812,2.21,3.146,2.028,3.307,1.341
"Feb
2006",0.326,0.534,0.848,1.029,,1.322,2.739,,2.556,2.188,2.929,,3.333,3.295,3.655,3.781,,,,,3.361,4.11,4.003,,5.176,5.934,3.385,3.327,3.703,2.063,3.106,,,,,2.295,,1.045,2.068,1.27,1.197,,1.328,,,3.224,,,3.073,,3.886,4.314,3.766,0.977,0.508,0.915,,1.086,1.399,1.077,1.963,1.981,2.015,,0.517,0.794,1.91,,,,,,,1.493,1.87,,,,,,0.792,0.468,0.452,0.881,1.02,,1.732,,1.118,3.174,,3.37,1.098,,8.514,2.423,61.274,0.108,140.363,1.402,57.133,,2.31,2.407,2.519,2.603,2.354,2.701,3.742,5.076,2.903,2.292,3.211,2.003,3.341,1.405
